HAI_1_DOPC,HAI_1_ELIGCASES,HAI_1_NUMERATOR,HAI_1_SIR_Score,HAI_2_DOPC,HAI_2_ELIGCASES,HAI_2_NUMERATOR,HAI_2_SIR_Score,HAI_3_DOPC,HAI_3_ELIGCASES,HAI_3_NUMERATOR,HAI_3_SIR_Score,HAI_4_DOPC,HAI_4_ELIGCASES,HAI_4_NUMERATOR,HAI_4_SIR_Score,HAI_5_DOPC,HAI_5_ELIGCASES,HAI_5_NUMERATOR,HAI_5_SIR_Score,HAI_6_DOPC,HAI_6_ELIGCASES,HAI_6_NUMERATOR,HAI_6_SIR_Score,ZIP Code,H_CLEAN_LINEAR_SCORE,H_COMP_1_LINEAR_SCORE,H_COMP_2_LINEAR_SCORE,H_COMP_3_LINEAR_SCORE,H_COMP_5_LINEAR_SCORE,H_COMP_6_LINEAR_SCORE,H_COMP_7_LINEAR_SCORE,H_HSP_RATING_LINEAR_SCORE,H_QUIET_LINEAR_SCORE,H_RECMND_LINEAR_SCORE,SEP_1,SEP_SH_3HR,SEP_SH_6HR,SEV_SEP_3HR,SEV_SEP_6HR,HAI_1_SIR_ComparedToNational_encode,HAI_2_SIR_ComparedToNational_encode,HAI_3_SIR_ComparedToNational_encode,HAI_4_SIR_ComparedToNational_encode,HAI_5_SIR_ComparedToNational_encode,HAI_6_SIR_ComparedToNational_encode
27926.0,31.064,28.0,0.901,30622.0,45.293,38.0,0.839,565.0,14.961,15.0,1.003,589.0,4.922,11.0,2.235,343604.0,19.313,19.0,0.984,316508.0,247.542,180.0,0.727,48073,83.0,91.0,90.0,82.0,74.0,86.0,81.0,88.0,76.0,89.0,29.0,67.0,,52.0,78.0,0.0,0.0,0.0,-1.0,0.0,1.0
11768.0,14.39,4.0,0.278,8753.0,14.384,6.0,0.417,111.0,3.327,4.0,1.202,116.0,1.032,0.0,0.0,98521.0,6.851,12.0,1.752,78811.0,52.033,36.0,0.692,48503,82.0,90.0,87.0,82.0,72.0,81.0,78.0,86.0,76.0,86.0,14.0,83.0,,45.0,38.0,1.0,1.0,0.0,0.0,0.0,1.0
202.0,0.127,0.0,,702.0,0.365,0.0,,54.0,1.32,1.0,0.758,90.0,0.794,0.0,,6617.0,0.182,0.0,,6278.0,2.55,0.0,0.0,49735,89.0,93.0,94.0,91.0,80.0,91.0,84.0,89.0,77.0,87.0,36.0,62.0,57.0,81.0,86.0,,,0.0,,,0.0
6412.0,7.045,1.0,0.142,7941.0,11.043,6.0,0.543,270.0,7.514,4.0,0.532,309.0,2.856,4.0,1.401,84837.0,6.609,3.0,0.454,83984.0,37.304,17.0,0.456,48532,80.0,91.0,88.0,85.0,74.0,85.0,79.0,85.0,73.0,84.0,,,,,,1.0,0.0,0.0,0.0,0.0,1.0
2108.0,1.941,4.0,2.061,2676.0,2.782,1.0,0.359,58.0,1.59,2.0,1.258,80.0,0.659,3.0,,44162.0,1.844,4.0,2.169,42494.0,22.167,15.0,0.677,48184,84.0,90.0,89.0,80.0,74.0,83.0,78.0,83.0,72.0,80.0,66.0,98.0,83.0,77.0,89.0,0.0,0.0,0.0,,0.0,0.0
2814.0,2.725,3.0,1.101,5742.0,5.845,0.0,0.0,152.0,3.844,4.0,1.041,211.0,1.754,4.0,2.281,61620.0,3.057,3.0,0.981,61079.0,36.981,12.0,0.324,48192,83.0,89.0,89.0,81.0,72.0,83.0,79.0,85.0,71.0,83.0,59.0,88.0,68.0,76.0,88.0,0.0,1.0,0.0,0.0,0.0,1.0
6365.0,6.57,6.0,0.913,9121.0,11.743,7.0,0.596,145.0,3.778,4.0,1.059,137.0,1.091,1.0,0.917,74478.0,4.535,4.0,0.882,72892.0,46.807,24.0,0.513,48336,81.0,92.0,91.0,86.0,78.0,87.0,81.0,87.0,76.0,86.0,40.0,78.0,,68.0,59.0,0.0,0.0,0.0,0.0,0.0,1.0
8860.0,9.883,7.0,0.708,8771.0,12.251,13.0,1.061,396.0,10.133,7.0,0.691,485.0,3.766,4.0,1.062,136077.0,7.976,5.0,0.627,122870.0,92.018,66.0,0.717,48106,84.0,93.0,92.0,86.0,79.0,88.0,83.0,91.0,81.0,93.0,52.0,83.0,81.0,75.0,83.0,0.0,0.0,0.0,0.0,0.0,1.0
11065.0,12.958,5.0,0.386,15654.0,23.123,8.0,0.346,227.0,6.693,7.0,1.046,382.0,3.064,1.0,0.326,141200.0,12.466,12.0,0.963,122501.0,82.751,44.0,0.532,48236,83.0,90.0,90.0,83.0,76.0,86.0,80.0,86.0,79.0,86.0,31.0,68.0,,54.0,74.0,1.0,1.0,0.0,0.0,0.0,1.0
4555.0,4.719,3.0,0.636,5814.0,6.803,3.0,0.441,159.0,3.985,12.0,3.011,170.0,1.292,5.0,3.87,55690.0,3.256,3.0,0.921,53530.0,22.208,7.0,0.315,48910,88.0,92.0,90.0,86.0,79.0,89.0,81.0,89.0,78.0,87.0,49.0,85.0,95.0,65.0,83.0,0.0,0.0,-1.0,-1.0,0.0,1.0
171.0,0.11,0.0,,487.0,0.255,0.0,,15.0,0.404,1.0,,7.0,0.06,0.0,,3364.0,0.119,0.0,,2934.0,2.701,1.0,0.37,49417,91.0,93.0,92.0,90.0,83.0,90.0,85.0,90.0,85.0,89.0,,,,,,,,,,,0.0
2888.0,2.679,4.0,1.493,4455.0,4.656,2.0,0.43,95.0,2.421,2.0,0.826,115.0,0.965,0.0,,50593.0,2.163,4.0,1.849,49398.0,29.984,20.0,0.667,48183,90.0,93.0,92.0,86.0,77.0,88.0,82.0,90.0,82.0,89.0,53.0,80.0,60.0,79.0,89.0,0.0,0.0,0.0,,0.0,0.0
1126.0,0.814,0.0,,1537.0,1.098,0.0,0.0,58.0,1.651,1.0,0.606,73.0,0.595,1.0,,26665.0,1.47,0.0,0.0,26201.0,13.954,5.0,0.358,48446,88.0,91.0,88.0,84.0,77.0,84.0,78.0,85.0,75.0,81.0,72.0,90.0,100.0,83.0,93.0,,0.0,0.0,,0.0,1.0
7805.0,8.036,12.0,1.493,11339.0,13.37,9.0,0.673,201.0,5.766,2.0,0.347,160.0,1.389,0.0,0.0,104970.0,8.037,8.0,0.995,104960.0,65.744,51.0,0.776,48093,83.0,88.0,87.0,80.0,70.0,85.0,78.0,83.0,71.0,80.0,39.0,81.0,58.0,65.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0
5643.0,6.041,2.0,0.331,7913.0,10.012,8.0,0.799,308.0,8.245,6.0,0.728,355.0,3.082,1.0,0.324,95404.0,6.076,5.0,0.823,92482.0,73.029,66.0,0.904,48439,84.0,90.0,88.0,88.0,76.0,88.0,82.0,87.0,76.0,87.0,54.0,84.0,69.0,77.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0
1797.0,2.392,2.0,0.836,2468.0,5.301,3.0,0.566,73.0,2.083,3.0,1.44,89.0,0.745,1.0,,21056.0,0.969,3.0,,21056.0,8.745,5.0,0.572,48342,87.0,91.0,90.0,87.0,77.0,86.0,80.0,87.0,80.0,84.0,56.0,83.0,81.0,79.0,85.0,0.0,0.0,0.0,,,0.0
4636.0,3.227,2.0,0.62,7141.0,4.92,3.0,0.61,146.0,3.768,2.0,0.531,78.0,0.629,0.0,,39766.0,1.408,1.0,0.71,37405.0,15.915,7.0,0.44,48060,89.0,91.0,90.0,84.0,78.0,88.0,82.0,87.0,81.0,86.0,60.0,84.0,73.0,75.0,97.0,0.0,0.0,0.0,,0.0,1.0
673.0,0.476,1.0,,1338.0,0.627,0.0,,46.0,1.186,1.0,0.843,29.0,0.245,1.0,,14270.0,0.309,1.0,,14270.0,5.542,3.0,0.541,49068,89.0,92.0,93.0,89.0,82.0,90.0,86.0,90.0,86.0,92.0,59.0,91.0,,72.0,94.0,,,0.0,,,0.0
7295.0,6.797,1.0,0.147,8873.0,9.51,6.0,0.631,85.0,2.187,0.0,0.0,96.0,0.769,0.0,,62084.0,3.233,3.0,0.928,59912.0,40.364,32.0,0.793,48670,84.0,92.0,91.0,88.0,81.0,89.0,85.0,90.0,78.0,89.0,57.0,82.0,57.0,82.0,89.0,1.0,0.0,0.0,,0.0,0.0
5278.0,5.183,2.0,0.386,6142.0,6.239,3.0,0.481,109.0,2.972,0.0,0.0,202.0,1.59,3.0,1.887,66503.0,2.945,1.0,0.34,64501.0,35.666,7.0,0.196,48043,82.0,91.0,90.0,83.0,74.0,86.0,79.0,85.0,75.0,84.0,,,,,,0.0,0.0,0.0,0.0,0.0,1.0
16387.0,17.932,13.0,0.725,12722.0,21.674,5.0,0.231,350.0,9.759,14.0,1.435,343.0,3.018,2.0,0.663,166501.0,12.581,7.0,0.556,154231.0,120.105,93.0,0.774,48912,81.0,90.0,89.0,81.0,77.0,88.0,82.0,86.0,75.0,87.0,54.0,87.0,53.0,76.0,82.0,0.0,1.0,0.0,0.0,0.0,1.0
3842.0,3.459,1.0,0.289,5067.0,5.139,9.0,1.751,132.0,3.486,2.0,0.574,69.0,0.634,2.0,,36835.0,1.318,1.0,0.759,33382.0,19.13,15.0,0.784,49519,88.0,92.0,91.0,87.0,80.0,90.0,84.0,90.0,83.0,91.0,75.0,93.0,88.0,85.0,94.0,0.0,0.0,0.0,,0.0,0.0
171.0,0.112,0.0,,1693.0,0.869,0.0,,20.0,0.514,0.0,,,,,,13320.0,0.29,2.0,,9751.0,6.333,9.0,1.421,49783,89.0,93.0,93.0,91.0,84.0,91.0,84.0,89.0,81.0,88.0,50.0,86.0,,74.0,73.0,,,,,,0.0
55.0,0.033,0.0,,232.0,0.113,1.0,,2.0,0.055,0.0,,36.0,0.347,0.0,,3840.0,0.068,0.0,,3309.0,1.866,1.0,0.536,48054,89.0,91.0,91.0,87.0,78.0,87.0,81.0,88.0,82.0,85.0,29.0,64.0,,69.0,53.0,,,,,,0.0
2693.0,2.529,4.0,1.582,4930.0,4.708,5.0,1.062,33.0,0.839,0.0,,18.0,0.133,0.0,,31765.0,1.401,4.0,2.855,30907.0,18.6,14.0,0.753,48135,87.0,88.0,87.0,85.0,74.0,82.0,78.0,84.0,79.0,81.0,80.0,99.0,100.0,83.0,92.0,0.0,0.0,,,0.0,0.0
2847.0,2.686,4.0,1.489,4003.0,3.865,2.0,0.517,74.0,1.782,0.0,0.0,114.0,0.818,0.0,,33958.0,1.59,0.0,0.0,33071.0,22.877,22.0,0.962,48307,86.0,91.0,90.0,86.0,76.0,86.0,82.0,87.0,81.0,86.0,49.0,79.0,55.0,77.0,84.0,0.0,0.0,0.0,,0.0,0.0
551.0,0.439,0.0,,1218.0,0.937,1.0,,35.0,0.852,0.0,,5.0,0.041,0.0,,9554.0,0.206,0.0,,9554.0,4.174,0.0,0.0,48118,93.0,96.0,95.0,93.0,85.0,92.0,88.0,96.0,91.0,96.0,62.0,87.0,,85.0,80.0,,,,,,1.0
7905.0,8.303,8.0,0.964,12899.0,17.439,15.0,0.86,519.0,13.291,21.0,1.58,455.0,3.509,7.0,1.995,184955.0,11.635,6.0,0.516,175126.0,117.141,77.0,0.657,48085,86.0,93.0,91.0,86.0,76.0,87.0,82.0,90.0,76.0,92.0,65.0,84.0,93.0,83.0,90.0,0.0,0.0,-1.0,0.0,0.0,1.0
1704.0,1.404,4.0,2.849,3162.0,2.662,1.0,0.376,35.0,1.006,2.0,1.988,4.0,0.039,0.0,,39281.0,1.933,3.0,1.552,39281.0,20.059,13.0,0.648,48180,85.0,92.0,90.0,88.0,78.0,89.0,82.0,88.0,78.0,86.0,54.0,92.0,60.0,78.0,82.0,0.0,0.0,0.0,,0.0,0.0
8169.0,11.488,11.0,0.958,12711.0,25.402,11.0,0.433,58.0,1.759,1.0,0.569,,,,,73389.0,6.746,15.0,2.224,73389.0,45.535,40.0,0.878,48201,80.0,86.0,86.0,81.0,74.0,81.0,76.0,82.0,75.0,80.0,45.0,80.0,57.0,66.0,89.0,0.0,1.0,0.0,,-1.0,0.0
1596.0,1.513,1.0,0.661,2256.0,2.345,2.0,0.853,66.0,1.776,3.0,1.689,137.0,1.044,2.0,1.916,25568.0,1.772,0.0,0.0,24522.0,13.786,11.0,0.798,48382,85.0,91.0,91.0,88.0,78.0,89.0,82.0,87.0,82.0,86.0,37.0,64.0,36.0,73.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,15267.0,0.358,0.0,,15267.0,2.543,0.0,0.0,48116,,,,,,,,,,,,,,,,,,,,,0.0
1357.0,1.184,1.0,0.845,1265.0,0.999,0.0,,,,,,,,,,25666.0,3.348,5.0,1.493,25666.0,39.209,38.0,0.969,48201,89.0,95.0,93.0,88.0,85.0,92.0,86.0,93.0,87.0,93.0,16.0,,,31.0,,0.0,,,,0.0,0.0
2842.0,2.555,2.0,0.783,5771.0,5.767,4.0,0.694,74.0,1.888,0.0,0.0,143.0,1.224,4.0,3.268,55539.0,3.415,3.0,0.878,52689.0,35.931,14.0,0.39,48322,87.0,90.0,91.0,84.0,76.0,87.0,81.0,90.0,87.0,91.0,71.0,91.0,85.0,87.0,90.0,0.0,0.0,0.0,-1.0,0.0,1.0
131.0,0.081,0.0,,571.0,0.298,0.0,,9.0,0.24,0.0,,24.0,0.219,1.0,,4424.0,0.084,0.0,,4267.0,1.289,2.0,1.552,49660,93.0,92.0,91.0,84.0,79.0,89.0,80.0,87.0,85.0,86.0,66.0,93.0,,89.0,83.0,,,,,,0.0
144.0,0.039,0.0,,158.0,0.103,0.0,,,,,,,,,,2728.0,0.058,0.0,,2728.0,1.108,0.0,0.0,48658,96.0,96.0,95.0,94.0,84.0,94.0,86.0,93.0,89.0,92.0,91.0,100.0,,96.0,94.0,,,,,,0.0
119.0,0.033,0.0,,452.0,0.296,0.0,,7.0,0.191,0.0,,3.0,0.024,0.0,,4203.0,0.088,0.0,,3881.0,1.099,0.0,0.0,49913,93.0,94.0,93.0,92.0,85.0,91.0,85.0,90.0,81.0,91.0,,,,,,,,,,,0.0
72.0,0.02,0.0,,349.0,0.853,0.0,,2.0,0.055,0.0,,9.0,0.103,0.0,,3217.0,0.068,0.0,,2708.0,1.054,1.0,0.949,49849,94.0,95.0,94.0,92.0,86.0,94.0,87.0,94.0,88.0,95.0,76.0,100.0,,76.0,100.0,,,,,,0.0
250.0,0.068,0.0,,309.0,0.202,0.0,,24.0,0.559,1.0,,,,,,3565.0,0.074,0.0,,3565.0,1.212,4.0,3.3,48879,91.0,94.0,94.0,93.0,86.0,89.0,85.0,92.0,79.0,92.0,,,,,,,,,,,-1.0
6.0,0.002,0.0,,121.0,0.079,0.0,,2.0,0.048,0.0,,,,,,4290.0,0.091,0.0,,4290.0,1.462,2.0,1.368,49079,90.0,96.0,94.0,94.0,88.0,93.0,87.0,93.0,88.0,94.0,,,,,,,,,,,0.0
93.0,0.026,0.0,,437.0,0.671,1.0,,17.0,0.41,0.0,,42.0,0.321,0.0,,3997.0,0.083,0.0,,3997.0,1.35,0.0,0.0,49829,92.0,95.0,95.0,93.0,88.0,93.0,86.0,93.0,85.0,92.0,,,,,,,,,,,0.0
237.0,0.064,0.0,,512.0,0.334,0.0,,13.0,0.347,0.0,,4.0,0.049,0.0,,7932.0,0.165,0.0,,7866.0,2.76,1.0,0.362,49412,95.0,95.0,93.0,94.0,84.0,95.0,86.0,92.0,90.0,90.0,62.0,81.0,37.0,84.0,98.0,,,,,,0.0
14699.0,20.638,17.0,0.824,1725.0,2.811,1.0,0.356,1.0,0.035,0.0,,,,,,56648.0,2.183,4.0,1.832,44067.0,18.152,16.0,0.881,48201,,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0
16484.0,15.567,7.0,0.45,19322.0,19.065,8.0,0.42,256.0,6.783,4.0,0.59,17.0,0.166,0.0,,81964.0,4.859,3.0,0.617,78019.0,53.048,40.0,0.754,55422,86.0,92.0,91.0,83.0,75.0,89.0,81.0,89.0,84.0,89.0,38.0,78.0,64.0,64.0,83.0,1.0,1.0,0.0,,0.0,0.0
14250.0,14.941,2.0,0.134,15171.0,25.961,24.0,0.924,231.0,6.401,3.0,0.469,266.0,2.277,1.0,0.439,96855.0,7.574,6.0,0.792,91309.0,69.429,62.0,0.893,55805,84.0,92.0,91.0,88.0,83.0,88.0,84.0,88.0,72.0,90.0,53.0,88.0,34.0,79.0,88.0,1.0,0.0,0.0,0.0,0.0,0.0
9103.0,10.083,5.0,0.496,8210.0,11.931,6.0,0.503,138.0,4.372,8.0,1.83,62.0,0.528,1.0,,95168.0,8.997,2.0,0.222,85729.0,58.473,24.0,0.41,55415,82.0,87.0,91.0,78.0,74.0,83.0,80.0,85.0,76.0,85.0,45.0,79.0,51.0,77.0,81.0,0.0,0.0,0.0,,1.0,1.0
69.0,0.04,0.0,,384.0,0.192,0.0,,29.0,0.737,0.0,,17.0,0.158,1.0,,6672.0,0.131,0.0,,4593.0,1.544,1.0,0.648,55904,93.0,95.0,92.0,91.0,85.0,92.0,85.0,92.0,89.0,94.0,,,,,,,,,,,0.0
62665.0,67.121,41.0,0.611,42846.0,62.226,31.0,0.498,1420.0,37.962,26.0,0.685,664.0,4.994,7.0,1.402,322596.0,26.122,17.0,0.651,305409.0,296.106,165.0,0.557,55902,91.0,95.0,95.0,92.0,86.0,92.0,86.0,95.0,89.0,96.0,39.0,64.0,,71.0,90.0,1.0,1.0,1.0,0.0,0.0,1.0
109.0,0.064,0.0,,237.0,0.116,0.0,,22.0,0.517,0.0,,10.0,0.066,0.0,,4704.0,0.092,0.0,,3725.0,1.3,0.0,0.0,55057,91.0,95.0,95.0,92.0,83.0,93.0,85.0,93.0,86.0,94.0,43.0,75.0,,85.0,62.0,,,,,,0.0
144.0,0.098,0.0,,757.0,0.429,0.0,,14.0,0.335,1.0,,9.0,0.073,0.0,,5815.0,0.13,0.0,,5264.0,2.189,2.0,0.914,55066,92.0,95.0,94.0,92.0,86.0,92.0,85.0,92.0,85.0,92.0,59.0,83.0,,81.0,97.0,,,,,,0.0
1254.0,1.115,0.0,0.0,1373.0,1.411,1.0,0.709,1.0,0.034,0.0,,66.0,0.573,1.0,,22123.0,0.818,2.0,,22123.0,10.851,6.0,0.553,55805,89.0,91.0,92.0,90.0,81.0,90.0,84.0,89.0,75.0,91.0,,,,,,0.0,0.0,,,,0.0
243.0,0.147,0.0,,559.0,0.284,0.0,,11.0,0.313,0.0,,22.0,0.206,0.0,,4868.0,0.096,0.0,,4490.0,2.212,1.0,0.452,55008,90.0,94.0,95.0,91.0,84.0,91.0,85.0,92.0,86.0,90.0,,,,,,,,,,,0.0
563.0,0.433,1.0,,1314.0,1.293,3.0,2.32,57.0,1.36,2.0,1.471,63.0,0.456,0.0,,13507.0,0.562,0.0,,12123.0,6.296,2.0,0.318,56308,88.0,93.0,95.0,87.0,79.0,90.0,82.0,89.0,84.0,90.0,64.0,88.0,,83.0,85.0,,0.0,0.0,,,0.0
16415.0,15.445,12.0,0.777,11028.0,11.083,16.0,1.444,317.0,8.634,8.0,0.927,222.0,1.695,2.0,1.18,120232.0,5.208,7.0,1.344,107204.0,104.207,143.0,1.372,56303,90.0,93.0,92.0,88.0,80.0,88.0,83.0,90.0,86.0,91.0,42.0,74.0,45.0,69.0,80.0,0.0,0.0,0.0,0.0,0.0,-1.0
5410.0,5.057,2.0,0.395,5960.0,7.498,2.0,0.267,206.0,5.45,3.0,0.55,174.0,1.413,2.0,1.415,76986.0,2.945,3.0,1.019,72653.0,50.936,48.0,0.942,55102,87.0,92.0,91.0,88.0,79.0,88.0,82.0,89.0,82.0,90.0,,,,,,0.0,1.0,0.0,0.0,0.0,0.0
512.0,0.297,0.0,,751.0,0.408,0.0,,42.0,1.239,3.0,2.421,34.0,0.407,1.0,,15025.0,0.359,0.0,,14426.0,4.105,3.0,0.731,55746,92.0,93.0,92.0,88.0,81.0,92.0,82.0,89.0,85.0,90.0,52.0,77.0,,82.0,86.0,,,0.0,,,0.0
631.0,0.448,0.0,,2118.0,1.238,0.0,0.0,22.0,0.532,3.0,,11.0,0.082,0.0,,17872.0,0.595,0.0,,16525.0,12.342,9.0,0.729,56007,86.0,93.0,91.0,83.0,77.0,84.0,81.0,86.0,80.0,84.0,39.0,60.0,23.0,77.0,84.0,,0.0,,,,0.0
284.0,0.174,0.0,,962.0,0.529,1.0,,15.0,0.379,1.0,,2.0,0.009,0.0,,4655.0,0.176,0.0,,4321.0,2.689,2.0,0.744,55987,89.0,94.0,93.0,90.0,80.0,90.0,82.0,89.0,86.0,86.0,63.0,98.0,,79.0,83.0,,,,,,0.0
9005.0,8.329,8.0,0.96,10396.0,10.261,7.0,0.682,124.0,3.134,0.0,0.0,28.0,0.24,0.0,,56476.0,2.904,3.0,1.033,54434.0,34.348,34.0,0.99,55805,86.0,92.0,93.0,84.0,76.0,89.0,82.0,89.0,76.0,91.0,75.0,99.0,100.0,80.0,89.0,0.0,0.0,1.0,,0.0,0.0
429.0,0.249,0.0,,738.0,0.362,0.0,,20.0,0.474,1.0,,12.0,0.114,0.0,,11006.0,0.364,0.0,,9888.0,6.582,1.0,0.152,55092,88.0,92.0,92.0,89.0,79.0,89.0,81.0,88.0,83.0,89.0,51.0,83.0,,84.0,75.0,,,,,,1.0
528.0,0.466,0.0,,738.0,0.78,1.0,,34.0,0.814,0.0,,86.0,0.724,0.0,,3557.0,0.089,0.0,,2972.0,2.055,2.0,0.973,56537,88.0,93.0,94.0,88.0,83.0,91.0,84.0,90.0,86.0,92.0,55.0,68.0,,88.0,91.0,,,,,,0.0
8031.0,8.265,3.0,0.363,7241.0,9.279,5.0,0.539,253.0,6.218,3.0,0.482,336.0,2.5,4.0,1.6,102055.0,4.409,1.0,0.227,94309.0,63.602,18.0,0.283,55426,89.0,92.0,93.0,88.0,79.0,88.0,82.0,91.0,84.0,93.0,73.0,89.0,80.0,86.0,99.0,1.0,0.0,0.0,0.0,0.0,1.0
795.0,0.54,0.0,,2210.0,1.573,2.0,1.271,74.0,1.853,4.0,2.159,50.0,0.394,0.0,,21840.0,0.63,0.0,,18141.0,15.119,11.0,0.728,55387,88.0,93.0,92.0,88.0,81.0,91.0,84.0,92.0,88.0,94.0,64.0,89.0,77.0,87.0,82.0,,0.0,0.0,,,0.0
14715.0,15.504,9.0,0.58,12981.0,16.421,21.0,1.279,244.0,6.257,4.0,0.639,185.0,1.399,6.0,4.289,130255.0,8.307,5.0,0.602,124634.0,92.085,60.0,0.652,55407,89.0,93.0,94.0,86.0,80.0,88.0,84.0,91.0,81.0,93.0,,,,,,0.0,0.0,0.0,-1.0,0.0,1.0
3236.0,3.058,0.0,0.0,4370.0,4.989,8.0,1.604,52.0,1.356,0.0,0.0,2.0,0.017,0.0,,61918.0,3.395,1.0,0.295,61918.0,42.263,18.0,0.426,55102,83.0,89.0,88.0,83.0,71.0,87.0,80.0,87.0,78.0,86.0,51.0,85.0,,84.0,73.0,1.0,0.0,0.0,,0.0,1.0
331.0,0.196,0.0,,807.0,0.408,0.0,,22.0,0.506,1.0,,1.0,0.007,0.0,,6690.0,0.221,0.0,,5952.0,3.906,1.0,0.256,55744,86.0,93.0,94.0,90.0,84.0,87.0,82.0,89.0,83.0,87.0,40.0,78.0,,83.0,72.0,,,,,,0.0
884.0,0.513,1.0,,2044.0,1.002,0.0,0.0,48.0,1.209,0.0,0.0,31.0,0.218,0.0,,14311.0,0.291,0.0,,11488.0,3.328,1.0,0.3,55082,91.0,95.0,94.0,91.0,85.0,92.0,86.0,93.0,88.0,93.0,77.0,89.0,92.0,91.0,95.0,,0.0,0.0,,,0.0
133.0,0.077,0.0,,220.0,0.12,0.0,,19.0,0.487,0.0,,44.0,0.411,0.0,,5435.0,0.103,0.0,,4650.0,1.397,0.0,0.0,55060,92.0,95.0,93.0,91.0,84.0,89.0,83.0,91.0,86.0,90.0,,,,,,,,,,,0.0
1387.0,1.175,1.0,0.851,1467.0,1.393,1.0,0.718,61.0,1.523,2.0,1.313,76.0,0.599,0.0,,24106.0,0.914,0.0,,23286.0,12.941,4.0,0.309,56401,91.0,93.0,93.0,88.0,85.0,91.0,84.0,89.0,82.0,89.0,69.0,91.0,62.0,87.0,93.0,0.0,0.0,0.0,,,1.0
235.0,0.14,0.0,,531.0,0.268,0.0,,20.0,0.482,0.0,,12.0,0.103,0.0,,6236.0,0.197,1.0,,5418.0,2.292,1.0,0.436,55313,91.0,94.0,94.0,88.0,82.0,90.0,84.0,91.0,85.0,91.0,,,,,,,,,,,0.0
8307.0,8.563,4.0,0.467,10375.0,13.182,7.0,0.531,237.0,6.159,3.0,0.487,259.0,1.787,3.0,1.679,86251.0,4.249,2.0,0.471,78323.0,53.316,23.0,0.431,55435,84.0,92.0,92.0,84.0,77.0,88.0,81.0,86.0,77.0,87.0,62.0,87.0,73.0,84.0,88.0,0.0,0.0,0.0,0.0,0.0,1.0
52739.0,60.439,65.0,1.075,15996.0,20.749,31.0,1.494,260.0,7.141,8.0,1.12,345.0,3.003,5.0,1.665,164801.0,13.51,14.0,1.036,144214.0,136.633,139.0,1.017,55454,84.0,92.0,92.0,83.0,79.0,89.0,83.0,89.0,77.0,89.0,58.0,89.0,,76.0,88.0,0.0,-1.0,0.0,0.0,0.0,0.0
179.0,0.121,0.0,,342.0,0.212,0.0,,20.0,0.52,2.0,,9.0,0.073,0.0,,6455.0,0.132,0.0,,6137.0,2.668,2.0,0.75,55792,86.0,89.0,90.0,89.0,77.0,89.0,82.0,84.0,81.0,82.0,58.0,89.0,9.0,83.0,85.0,,,,,,0.0
519.0,0.338,0.0,,535.0,0.35,1.0,,42.0,1.034,3.0,2.901,19.0,0.167,0.0,,13104.0,0.303,1.0,,11761.0,4.086,2.0,0.489,56201,88.0,92.0,92.0,87.0,79.0,88.0,82.0,87.0,86.0,86.0,61.0,81.0,31.0,81.0,96.0,,,0.0,,,0.0
4391.0,3.515,4.0,1.138,7047.0,5.482,5.0,0.912,120.0,2.788,4.0,1.435,119.0,0.869,0.0,,49587.0,1.838,0.0,0.0,45588.0,29.03,14.0,0.482,56001,90.0,92.0,92.0,87.0,77.0,83.0,82.0,87.0,75.0,87.0,58.0,74.0,60.0,91.0,89.0,0.0,0.0,0.0,,0.0,1.0
1855.0,1.258,0.0,0.0,2653.0,1.825,2.0,1.096,81.0,2.047,0.0,0.0,27.0,0.215,0.0,,27763.0,1.362,1.0,0.734,25083.0,13.452,7.0,0.52,56601,85.0,91.0,92.0,86.0,79.0,86.0,80.0,85.0,76.0,84.0,27.0,67.0,,68.0,75.0,0.0,0.0,0.0,,0.0,0.0
226.0,0.137,0.0,,493.0,0.253,0.0,,8.0,0.157,0.0,,86.0,0.653,0.0,,7682.0,0.24,0.0,,6748.0,3.022,7.0,2.316,56501,92.0,92.0,94.0,91.0,85.0,90.0,84.0,90.0,86.0,91.0,62.0,88.0,,88.0,87.0,,,,,,-1.0
955.0,0.574,0.0,,1279.0,0.9,0.0,,40.0,0.964,1.0,,27.0,0.229,0.0,,16808.0,0.579,0.0,,15126.0,6.905,4.0,0.579,55379,88.0,93.0,93.0,83.0,82.0,88.0,84.0,91.0,89.0,90.0,,,,,,,,,,,0.0
11986.0,12.337,7.0,0.567,8750.0,12.529,6.0,0.479,222.0,5.954,0.0,0.0,171.0,1.28,0.0,0.0,108061.0,6.205,4.0,0.645,103448.0,95.091,19.0,0.2,55101,88.0,91.0,91.0,84.0,75.0,88.0,81.0,89.0,84.0,89.0,60.0,85.0,67.0,82.0,92.0,0.0,1.0,1.0,0.0,0.0,1.0
8138.0,6.136,6.0,0.978,9624.0,7.812,5.0,0.64,213.0,5.315,2.0,0.376,222.0,1.803,1.0,0.555,105746.0,3.851,0.0,0.0,102243.0,65.15,47.0,0.721,55433,88.0,92.0,92.0,84.0,80.0,89.0,82.0,89.0,82.0,89.0,,,,,,0.0,0.0,0.0,0.0,1.0,1.0
